,log(p),g(k-1),Time to cancer
933,-6.12233833811878,10.1558049119432,15.7287671232877
934,-6.2425185343882,10.9343331868102,19.1232876712329
935,-6.86793029575772,4.04873126403048,33.2027397260274
936,-6.18621040109412,6.2700599279147,23.9095890410959
937,-6.5811321446586,3.9123769128961,39.0986301369863
938,-6.28276807291374,3.12246091590508,36.0684931506849
939,-6.32867161941745,4.39922285721372,30.5561643835616
940,-6.50507173114139,6.87614756531793,19.827397260274
941,-6.54664506663057,3.69992591172921,37.7945205479452
942,-6.33912354335258,1.56021812195548,97.1287671232877
943,-6.37998344836215,4.74539485807829,18.2547945205479
944,-6.10930350172013,2.67314119209814,41.1808219178082
945,-6.10466563199751,7.60053228761007,10.7780821917808
946,-6.09231218003954,2.07501749133206,60.8027397260274
947,-7.55429683224752,12.544582132235,44.6027397260274
948,-6.88991622924302,14.818985031706,31.4684931506849
949,-6.28364923420707,6.11539582727791,29.5232876712329
950,-6.35164481068668,4.64776637356678,30.0821917808219
951,-6.11194381746803,1.96729196020429,40.958904109589
952,-6.76082123746405,2.31939147421161,73.4493150684932
953,-6.3349363677325,3.0097961709113,44.5369863013699
954,-6.31407059903962,8.18055717791118,21.3835616438356
955,-6.39039180353924,5.94790329682085,22.2
956,-6.32082703219724,5.88109410240368,24.813698630137
957,-6.79078778346554,5.05878450232724,30.9616438356164
958,-6.21379670326238,7.74740040316005,17.5260273972603
959,-6.13808806794231,12.2407652967076,17.5643835616438
960,-6.36972392177894,2.18541144801719,65.3095890410959
961,-6.36850438168556,7.70576615692693,24.9616438356164
962,-6.13377250102835,3.34545673008397,33.6575342465753
963,-6.14928944622778,3.89327481243795,34.1506849315069
964,-6.20897956845308,2.7862716575711,36.8438356164384
965,-6.32450755452208,1.79537382385525,79.8
966,-6.12363717508586,3.01180306439786,37.2602739726027
967,-6.25830120417984,1.4911145957614,99.8958904109589
968,-6.13735121951389,4.47689343957765,12.2438356164384
969,-7.97126460787724,4.24905121769116,86.1479452054794
970,-6.39998312772245,2.07922347539684,80.8876712328767
971,-6.29381091764302,5.82751739182188,21.586301369863
972,-6.0851750573084,10.5645882589497,21.4767123287671
973,-6.22768106103816,4.97657249096166,32.7287671232877
974,-6.31775169578753,1.86960853518111,61.972602739726
975,-6.76421702149909,6.38944093008492,34.2986301369863
976,-6.24950115756428,7.57062150403196,23.7397260273973
977,-6.95752866892986,3.67217497895423,49.9095890410959
978,-6.67034312129287,5.27109458410595,26.172602739726
979,-6.58382845579106,1.75459527462197,95.2082191780822
980,-6.69018027733114,3.39114145199186,40.7369863013699
981,-6.10663393024028,2.52506416952742,27.6794520547945
982,-6.78171496668765,9.29335038739072,29.413698630137
983,-6.46799091756435,7.20375706721737,18.5123287671233
984,-7.54112042973437,3.80313192395011,72.4657534246575
985,-7.61465240420144,9.45947313711389,37.2794520547945
986,-6.1690858444732,1.98309548470178,55.358904109589
987,-6.41853036571712,3.201203709452,34.2602739726027
988,-6.33371302266812,2.68821585910089,43.1041095890411
989,-6.18605334063543,2.40567807092623,49.1808219178082
990,-6.80486902757235,4.04489863042342,33.758904109589
991,-6.50745510827578,14.3966188509999,18.013698630137
992,-6.53098790552609,7.68336377922479,32.2465753424658
993,-6.24656301463157,3.90978496241029,24.7616438356164
994,-7.02624349418082,3.55639803086222,54.0054794520548
995,-7.17969022208357,5.21836103703289,46.4630136986301
996,-6.21449016466731,5.20994608369922,21.2657534246575
997,-6.27408374825051,4.46981667696255,23.0767123287671
998,-6.11716568221443,3.43547247153291,11.9506849315069
999,-6.72118466280827,11.6571379609773,34.0821917808219
1000,-6.79333923012522,3.16107687646226,58.2849315068493
1001,-7.07431552299264,4.57474113485407,65.8328767123288
1002,-6.67478560204081,3.32979547646069,45.7698630136986
1003,-6.267908120755,2.52633977773365,61.6109589041096
1004,-6.09817162332796,2.07886411780262,66.013698630137
1005,-6.15490088000311,8.31564608928813,19.8904109589041
1006,-6.52587833515617,1.71350744211242,95.9671232876712
1007,-6.14952339346809,3.56138370608041,22.8712328767123
1008,-6.21166507307269,6.95078023847306,16.2301369863014
1009,-6.40962114078342,4.56100539854519,32.0520547945206
1010,-6.50936138281473,1.67163637984328,91.6794520547945
1011,-6.24137478114523,5.78583363181948,30.4383561643836
1012,-6.33985430089148,2.01917506342055,67.1534246575343
1013,-6.25645193180828,2.63585383955815,42.2301369863014
1014,-6.23108754183353,2.6225409412409,34.7041095890411
1015,-6.71233506790984,5.23075547019178,37.8027397260274
1016,-6.15714636712599,2.06116985736556,57.6958904109589
1017,-6.16678375796941,7.51088872001175,14.627397260274
1018,-6.3854503542363,2.20269081048538,69.7424657534247
1019,-6.82589135236637,1.80753748432528,75.8191780821918
1020,-6.10132192510459,5.08783255079071,24.7068493150685
1021,-6.62923449297401,3.1009342410101,49.3452054794521
1022,-6.25913759091724,6.51862684596788,22.2438356164384
1023,-6.2753121734772,3.39897370016828,33.6876712328767
1024,-6.34885939186424,5.85926395309279,28.2712328767123
1025,-6.64272826571893,4.495001747071,35.9452054794521
1026,-6.22880039378492,5.1171861563146,31.7945205479452
1027,-6.12241460889832,1.65527572293699,67.9095890410959
1028,-6.19533998623427,2.69086844345677,36.1369863013699
1029,-6.34922022214013,10.5084907285404,17.9671232876712
1030,-6.60635616061273,4.81932801090239,31.7643835616438
1031,-6.63175896822554,2.3694847133404,56.2849315068493
1032,-6.76026237413518,5.39255376475595,36.0904109589041
1033,-6.22349651679069,3.35449710888549,20.2904109589041
1034,-7.14620549590064,6.0442891845706,42.2986301369863
1035,-6.31793629481256,3.18364395827117,53.0164383561644
1036,-6.50115661877943,4.97343244548578,24.7808219178082
1037,-6.55277818884838,2.81776924793792,39.241095890411
1038,-6.51453135315838,6.40148544924985,23.8356164383562
1039,-6.29214652814783,7.71793445554602,24.3479452054795
1040,-6.10862646949668,6.84556456084498,22.4547945205479
1041,-6.74152774427416,4.40122547345932,30.786301369863
1042,-6.16776063947266,4.61127195684021,15.9315068493151
1043,-7.0080922298043,2.32756874587109,94.6904109589041
1044,-6.59473713931902,4.60379156339383,30.2575342465753
1045,-6.30367492042739,2.62912293692051,49.0849315068493
1046,-7.28017980109031,2.99497674550004,77.6082191780822
1047,-6.1647807553052,1.83457559266369,38.2191780821918
1048,-8.1214258587269,5.29670759592824,69.2849315068493
1049,-6.1453229937966,1.99601457148964,63.4027397260274
1050,-6.11223242659128,4.1357176508683,29.6383561643836
1051,-6.57465836550524,4.91971545038321,25.7643835616438
1052,-6.71284235363989,2.55231555255232,45.6219178082192
1053,-7.41082428590323,2.99008580932338,74.8219178082192
1054,-6.31942502041343,12.6060974999616,16.3643835616438
1055,-6.29572704255995,6.31059118365006,16.4301369863014
1056,-6.13559144251745,4.21247415529404,28.7095890410959
1057,-6.31482318258366,2.14580814969625,51.3506849315069
1058,-6.56881047307374,4.61373726019271,32.6054794520548
1059,-6.42851669028345,1.61334336532448,81.6931506849315
1060,-6.71035546993069,2.18790219184484,70.0986301369863
1061,-6.81590780765884,3.29377490451509,44.7013698630137
1062,-6.17369662695617,3.49535389357747,36.6383561643836
1063,-6.66438244550948,6.92160366800997,31.0246575342466
1064,-6.47097451230426,1.78030896487552,96.813698630137
1065,-6.21316782722283,3.60950673528434,33.0301369863014
1066,-6.10304870034015,7.58550625091347,21.4630136986301
1067,-6.41462069075597,5.68599117830236,27.1808219178082
1068,-6.66526684517445,5.76723569704006,32.9479452054794
1069,-7.12156437409918,4.42861804655229,49.6739726027397
1070,-6.22253609380423,8.63706636418243,12.2931506849315
1071,-6.87840657097212,5.40851662283584,38.2301369863014
1072,-6.2326766405587,4.79157002031098,14.0931506849315
1073,-6.12178424230714,1.6198335768551,75.3150684931507
1074,-6.40787417209542,2.74035314101383,52.2054794520548
1075,-6.13777685615656,1.72226012913028,61.1123287671233
1076,-6.41410491559255,1.9241214028483,70.8246575342466
1077,-6.39597853067497,7.8004019010112,11.9479452054795
1078,-6.44758559881931,6.78690287471973,20.9095890410959
1079,-6.3724792857129,9.06019767352283,27.2684931506849
1080,-7.06496543475372,3.65134242097158,46.5671232876712
1081,-6.2117763224073,3.74442805041851,31.7506849315069
1082,-7.01629519069851,5.35598880836866,38.8082191780822
1083,-7.05798267334878,3.86854980898079,50.5232876712329
1084,-6.09644958284551,4.02109397896497,24.2602739726027
1085,-6.11911326720061,2.69085465428316,37.8630136986301
1086,-6.13523247079882,7.43926065992711,21.8657534246575
1087,-6.3766817130674,6.55396478267148,29.3780821917808
1088,-6.24578747251866,6.77090778403027,18.7342465753425
1089,-6.3994019931558,3.03603615998891,29.8082191780822
1090,-6.12965364588058,4.01566942042597,20.6109589041096
1091,-6.19425629353891,4.01758378866495,28.841095890411
1092,-6.26991890207544,2.57960430844645,52.7424657534247
1093,-6.29933880618434,1.87955588731991,83.6465753424658
1094,-6.48020518782459,2.2362687987987,61.4958904109589
1095,-6.18496085497789,5.75856805881707,19.9561643835616
1096,-6.20431617072026,3.82174710152369,34.1972602739726
1097,-6.33129610063085,1.92664127475592,83.7260273972603
1098,-6.52415601217109,20.4979555971843,17.0739726027397
1099,-6.16280955722084,3.29949807528783,34.6630136986301
1100,-6.21077873853394,2.17478267181031,44.6301369863014
1101,-6.29534604483837,3.00829480059686,39.9150684931507
1102,-6.71257637782959,5.34931876992515,27.8876712328767
1103,-6.20708683952943,1.95534691370274,57.8383561643836
1104,-6.14684845399127,7.90175107895572,16.5835616438356
1105,-6.19736493862692,5.32319257143752,31.9397260273973
1106,-6.11726380150503,1.70617916100339,65.5424657534247
1107,-7.05302021991967,6.59059439714481,39.6986301369863
1108,-6.19049959129603,1.75582517803838,91.9643835616438
1109,-6.14478914845001,2.63690939039848,36.4356164383562
1110,-6.28428301877684,2.0187227917099,67.2849315068493
1111,-6.71043857703362,4.57120515522504,31.4712328767123
1112,-6.45177975662865,15.0241725129858,16.6520547945205
1113,-6.17993904560272,1.90959841765728,65.8164383561644
1114,-6.85805874447218,11.4857497039112,23.0630136986301
1115,-6.21266430420355,3.38462284086866,33.3150684931507
1116,-7.18535800787274,8.66633074159506,43.5534246575342
1117,-6.13778975259138,3.08837316289942,36.3342465753425
1118,-6.89614130888888,4.80552460324807,42.1917808219178
1119,-6.10952212846941,2.44160715136452,44.0657534246575
1120,-6.20200702530423,4.19189654062962,22.4575342465753
1121,-6.36276728756056,4.00412594464242,37.3616438356164
1122,-6.37703995438804,4.04779943574273,32.5890410958904
1123,-6.10290348934965,7.48739068252423,23.4657534246575
1124,-6.60469113419702,5.03018163887491,34.8931506849315
1125,-6.27920630397356,3.45691687181929,35.4
1126,-6.7427625076626,4.03293170405818,36.3534246575342
1127,-6.28717604607417,2.4388148703079,48.4684931506849
1128,-6.2481410866505,2.64838905469058,42.1780821917808
1129,-6.65328072298222,3.59520202104342,39.6986301369863
1130,-6.70975752278082,2.16071547195015,73.4438356164384
1131,-7.09045641692723,5.62225539861174,40.6328767123288
1132,-6.08715816654917,9.9751411892475,18.7287671232877
1133,-7.08750115486046,10.5017292059498,27.6109589041096
1134,-6.19624722924654,4.60499129353208,19.7041095890411
1135,-6.1991082217369,2.02313087246167,64.0767123287671
1136,-6.15071814578136,5.21834866596119,20.6191780821918
1137,-6.98792159000989,4.99297536462016,31.1835616438356
1138,-6.29917106927813,14.3459234491616,17.8109589041096
1139,-6.36923315487332,1.66608346041363,90.9041095890411
1140,-6.19358075894914,4.02903106366379,30.4328767123288
1141,-6.46928339245981,8.65061779952714,23.8328767123288
1142,-6.39831385737345,5.20808386517526,29.6219178082192
1143,-6.80720165214202,3.22308753369006,58.1945205479452
1144,-6.20267553992038,3.69725881658282,28.3808219178082
1145,-6.0987996410323,7.73817279985565,19.0301369863014
1146,-6.47777731607042,5.85157956883434,24.3835616438356
1147,-6.34225294022619,1.86654554452422,77.0164383561644
1148,-7.35180100926283,4.37573341281866,50.5287671232877
1149,-7.19736538427528,2.00297041398602,88.6493150684932
1150,-6.54023469858021,2.29641725109415,69.454794520548
1151,-6.16686639764657,5.63774668088912,23.8712328767123
1152,-6.79436560549707,4.32847369164376,39.2821917808219
1153,-6.27833336187244,11.7555626938082,24.9753424657534
1154,-6.57048615516694,2.96249443568988,40.5808219178082
1155,-6.59995881990912,2.30707369264862,72.2027397260274
1156,-7.59891695765611,9.20727471576144,41.4630136986301
1157,-6.22117670499566,13.9986109025641,18.2191780821918
1158,-6.75930275499003,3.68339969780637,45.2383561643836
1159,-6.6399307107925,2.81398978739263,47.5671232876712
1160,-6.98650236959974,5.64891636440401,47.5424657534247
1161,-6.19144703648801,3.38323120324002,39.586301369863
1162,-6.29290551237405,1.9721436134351,74.7232876712329
1163,-6.1108887093766,2.93421477982183,33.0876712328767
1164,-6.78589932215183,2.35717245652744,80.013698630137
1165,-6.77732852738064,4.82194436477669,28.6465753424658
1166,-6.38392785518388,7.70833541037436,30.4739726027397
1167,-7.07149172249312,5.38415260557458,51.7041095890411
1168,-6.82669246880931,4.02148600614014,34.9342465753425
1169,-6.19534610999167,7.42108869449804,23.027397260274
1170,-7.68832595837616,2.66563168971462,75.758904109589
1171,-6.39285748609958,6.60749511912372,16.4465753424658
1172,-6.98114886569089,2.38648275231405,87.4191780821918
1173,-6.31827044924695,2.62607377428894,59.1452054794521
1174,-6.87434933389538,3.66013872474958,65.386301369863
1175,-7.43687761737936,9.13157392031329,43.4520547945206
1176,-6.83537948577396,5.78820273221854,28.413698630137
1177,-6.76295398439653,3.20167481788742,55.3013698630137
1178,-6.99415374328202,8.05316905177059,29.986301369863
1179,-6.16835163409766,2.2209321746091,41.6301369863014
1180,-6.36038168786672,3.00631834997121,41.9698630136986
1181,-6.15779443077797,3.40757549066766,29.5534246575342
1182,-6.39263326818061,2.05658335369268,55.8986301369863
1183,-6.23534534713249,2.29655076010458,46.9753424657534
1184,-6.1879949931784,2.6221986265662,44.441095890411
1185,-7.33703284100923,4.00092692082281,68.8712328767123
1186,-6.4099582842155,6.46913210405594,19.4
1187,-6.2570108618039,2.05642758946646,72.2438356164384
1188,-6.80110070460308,8.59546024119484,28.8438356164384
1189,-6.09109155356845,7.87136368234988,18.4931506849315
1190,-6.23036044744816,3.4222744613466,36.1342465753425
1191,-6.23786562254241,4.56289959788767,21.613698630137
1192,-6.0824132437746,1.86745365711313,61.8958904109589
1193,-6.18908506614745,14.2584532419087,22.5753424657534
1194,-6.31828424407166,7.45431917346297,20.3342465753425
1195,-7.31680833419674,8.70819058449827,43.2657534246575
1196,-6.17724870873373,3.67233238662815,33.2547945205479
1197,-7.1461450909139,15.4873537971725,34.413698630137
1198,-6.477867293695,6.43630353132396,24.0054794520548
1199,-6.10269212962622,1.68016865476339,52.0575342465753
1200,-6.81574875479438,5.60589119474206,35.0356164383562
1201,-6.39931594663542,6.65610748258483,21.2109589041096
1202,-6.46123037428461,9.5641524106938,23.2547945205479
1203,-6.42518681798877,2.44458924492752,54.0986301369863
1204,-6.36471787770241,8.32526421844553,28.4547945205479
1205,-6.77509616515144,2.30513836012851,66.2904109589041
1206,-6.38101168209846,2.61886977259101,50.441095890411
1207,-7.3809039370608,3.22389920918218,83.3068493150685
1208,-6.7864022112779,1.7858197528243,92.3123287671233
1209,-6.32908785907104,4.65449479176347,25.9945205479452
1210,-7.30147991983182,6.8283326590151,48.3260273972603
1211,-6.62362152154883,15.2022643315437,25.0794520547945
1212,-6.17764787374282,4.28811954756498,28.5424657534247
1213,-6.16169976201205,9.43024567865916,19.1315068493151
1214,-6.13500794612384,1.8807196838246,75.6657534246575
1215,-6.47505333935202,4.08196075599799,23.0547945205479
1216,-6.14360474777682,8.94962662170127,14.5123287671233
1217,-6.73288433051354,4.09904945456754,37.4821917808219
1218,-6.34933366399967,10.9180830278808,21.213698630137
1219,-6.40748388560621,6.30057075028436,27.4465753424657
1220,-6.27836809278668,1.62864318015724,99.5561643835617
1221,-7.10320681073684,13.4256028949252,26.7780821917808
1222,-6.52739162334626,3.49420623193812,50.6684931506849
1223,-6.21569725028335,9.56292169701627,17.1068493150685
1224,-6.26639640279356,7.7764751393448,17.5068493150685
1225,-6.22348412895563,3.91499824021048,26.1534246575342
1226,-6.2100139084127,11.0672214813894,16.9397260273973
1227,-6.19356898493243,2.85984640046058,36.2958904109589
1228,-6.54821107690048,2.31536717038068,62.4438356164384
1229,-6.4452043762933,2.99997028617468,44.2958904109589
1230,-6.33391213172884,4.73965786403553,27.1287671232877
1231,-6.19785711096878,3.95495966300553,34.441095890411
1232,-6.27163672549431,4.75313361482832,22.4082191780822
1233,-6.20502165304704,1.83840829533267,86.386301369863
1234,-6.16883023370252,7.99287649358691,19.8356164383562
1235,-6.29689155849681,3.24485999160838,36.8
1236,-7.00213797963668,2.23950114892482,63.227397260274
1237,-6.08700977825327,3.87663441865982,19.3643835616438
1238,-6.27080421616651,5.63438368348459,25.4520547945205
1239,-7.95037196437645,3.58100608161532,99.7013698630137
1240,-6.68932258132746,3.33684502394195,41.0027397260274
1241,-7.05526319749749,7.10256180394858,37.5698630136986
1242,-6.98392176485339,7.67645500369716,37.4465753424658
1243,-6.32238780326916,5.21823842886352,28.5178082191781
1244,-6.34246205610542,6.51458438765194,18.4958904109589
1245,-6.79388760517473,2.98878942712309,49.4739726027397
1246,-6.29969822500883,7.97164347144752,18.6712328767123
1247,-6.93923264902616,3.14517499977354,39.4986301369863
1248,-6.94655854930426,7.04015052131392,37.5945205479452
1249,-6.6898281854776,11.0352772856456,35.3479452054795
1250,-6.17095019255702,14.6640292884602,19.6739726027397
1251,-6.50679443262136,4.43036917576605,29.8383561643836
1252,-6.58919890252474,5.25614227678478,28.1616438356164
1253,-6.18569815268545,7.06598752525754,18.4904109589041
1254,-6.45223508469181,4.54415896162667,39.9397260273973
1255,-6.57662778448061,9.30735338881636,20.4246575342466
1256,-7.74507392162723,3.97828536433785,58.0657534246575
1257,-6.22779065689992,5.27764188728759,25.9205479452055
1258,-6.39507461639743,3.40750501158038,37.0438356164384
1259,-6.59563690271578,3.67541467693521,34.5534246575342
1260,-6.24329221507677,3.06843934405747,30.6356164383562
1261,-6.12441899073768,2.60767654971359,32.4383561643836
1262,-6.43263764842785,4.98596619188764,24.158904109589
1263,-7.77860474304135,5.170600266908,60.8054794520548
1264,-6.12377445908878,6.05485290875727,18.6191780821918
1265,-6.53744450252188,5.54821927758613,35.558904109589
1266,-6.08503166725902,3.40991103638103,25.6767123287671
1267,-6.82094370311767,11.0353132343701,15.1808219178082
1268,-6.96808845013044,5.35010247667778,31.3972602739726
1269,-6.20999854403385,4.53896424855869,28.7041095890411
1270,-6.27157456375449,6.33383890483931,23.8657534246575
1271,-6.63936342408518,4.23444574998226,37.8958904109589
1272,-6.13546217272549,5.94687120670981,18.2986301369863
1273,-6.08608124665823,5.49700016517134,15.9315068493151
1274,-6.14868383831373,10.1791331564658,14.6657534246575
1275,-7.18456402995953,3.30895340732749,63.8684931506849
1276,-6.31715988657207,3.78837643302239,31.8876712328767
1277,-6.1340998502101,2.86987361025601,34.3479452054795
1278,-7.04701358060091,4.20324381566968,39.8054794520548
1279,-6.1073698504569,1.6979172567408,38.6958904109589
1280,-6.3682514657286,7.36887048327605,20.1260273972603
1281,-6.45700406061315,2.5252335642582,52.9232876712329
1282,-6.08097338223163,3.25923569064479,25.7506849315068
1283,-6.8183314597198,8.97899094427821,27.8164383561644
1284,-6.30231205528392,10.8586006659012,24.1095890410959
1285,-6.44043057142658,7.36546348391927,27.427397260274
1286,-7.01890305210923,4.33316895517365,44.6986301369863
1287,-6.38486000816854,7.61237628303376,19.5780821917808
1288,-7.52897759243887,3.60066892794446,59.2931506849315
1289,-6.64956868949254,14.5320796488922,20.3890410958904
1290,-6.5398191364863,2.89562820125331,52.6904109589041
1291,-6.10171852343057,3.24606970029779,24.7315068493151
1292,-6.11331211491725,19.5899713564904,14.427397260274
1293,-7.0510122534886,5.35547094016443,29.7041095890411
1294,-6.60623198834361,3.14947791805901,44.7178082191781
1295,-6.10297440609728,10.1222191293276,11.9698630136986
1296,-6.27879712417466,3.69622423270099,20.7945205479452
1297,-6.62952583036492,7.37604983308909,32.7972602739726
1298,-6.20206439000612,8.32799748468184,19.8383561643836
1299,-7.16668004643097,7.37186332920835,32.8027397260274
1300,-6.45368469459932,6.2610473154452,27.9315068493151
1301,-6.11891627492081,2.56006590103639,32.9013698630137
1302,-6.7691903502891,1.73417727723185,86.2383561643836
1303,-6.34451377918477,1.75453126643473,88.186301369863
1304,-6.54190894390663,7.3334178263384,29.8027397260274
1305,-6.09166944136531,8.76734779408732,10.1698630136986
1306,-6.17310703156736,3.54926800089409,31.9753424657534
1307,-6.56895891522511,3.48813290596796,38.1972602739726
1308,-6.8427265343024,4.26605188446644,34.1972602739726
1309,-6.14896523467222,3.63035203364227,27.8904109589041
1310,-6.09186250675615,12.1072547094096,14.9452054794521
1311,-7.08695605092036,8.53131724283072,41.4904109589041
1312,-7.39761112183842,6.01489358270094,50.2109589041096
1313,-6.08872844308749,10.2137682627699,15.2383561643836
1314,-6.23205077912739,2.47082219259935,41.7095890410959
1315,-6.57981268585753,5.10778259843066,35.7095890410959
1316,-6.53759158763033,7.0552742065399,32.841095890411
1317,-6.10807621072712,1.47805455093866,89.3917808219178
1318,-6.1582266854917,12.9012637752541,16.5616438356164
1319,-6.43921433937374,3.87978425303027,22.3972602739726
1320,-6.27527889308637,2.63613591960594,27.6849315068493
1321,-6.36809876699363,5.42457441309889,22.8356164383562
1322,-6.59505877082439,11.3720579267247,20.1616438356164
1323,-6.29209214659837,12.0640636882708,15.8794520547945
1324,-6.25933355486597,4.2300644312213,27.4109589041096
1325,-6.85949227114729,2.11006079194225,79.3013698630137
1326,-6.11353163620451,5.83930712869759,26.4520547945205
1327,-6.49859040419861,3.38705744997658,43.0657534246575
1328,-6.10023080724709,4.82981307388278,22.6821917808219
1329,-6.17919906608417,8.70841083075513,17.841095890411
1330,-6.25139917677348,4.29973920351767,32.3013698630137
1331,-6.44623547875769,7.51136843902367,26.2054794520548
1332,-6.26355349142544,7.49881391217303,23.2465753424658
1333,-6.09094927145246,12.8526732696087,19.586301369863
1334,-6.51145164515387,2.54880245068657,37.7424657534247
1335,-6.08783392178163,11.119490158878,6.07397260273973
1336,-6.23747325488859,6.85231610218077,21.5534246575342
1337,-6.51903815050196,7.29403000330154,26.4630136986301
1338,-6.14817029526306,4.57927976835479,32.4082191780822
1339,-6.10827483048189,1.63501957001922,97.1890410958904
1340,-6.56456824682127,5.44382348954584,39.3945205479452
1341,-6.73161394713472,6.63320652101093,34.641095890411
1342,-6.52033516979588,2.66965174742526,44.758904109589
1343,-6.17480323862746,1.6580241651785,96.5835616438356
1344,-6.27280072913364,3.83693721741234,29.8575342465753
1345,-6.20831794470623,2.16729615173464,60.8739726027397
1346,-6.80315129855709,4.8046316984609,42.0493150684932
1347,-7.0445198194041,2.94440368269693,63.986301369863
1348,-6.46576431714624,6.02421831275175,33.8657534246575
1349,-7.23381446962407,10.5681003780789,34.5643835616438
1350,-6.11796963921909,7.43070515482099,19.5232876712329
1351,-6.376073435049,2.62804962381726,38.8
1352,-6.37139704700418,7.22258248403984,26.5945205479452
1353,-7.14591045255591,7.47955998243482,37.0958904109589
1354,-6.4792268112914,2.19876296189586,70.4027397260274
1355,-6.60043252215848,2.4935277304607,86.1835616438356
1356,-6.17274275550761,7.25634641044329,23.8821917808219
1357,-6.64428467975986,3.73006436651062,31.0219178082192
1358,-7.11657273185898,3.31711768884477,56.0547945205479
1359,-6.20934389939402,4.0996857286069,27.7780821917808
1360,-6.32332490879109,3.05815720674534,37.0328767123288
1361,-6.71573169908764,3.36570102861975,43.0767123287671
1362,-6.38833794090168,2.00584718629129,53.2164383561644
1363,-8.00502127295278,3.27792493331727,96.6
1364,-6.43479635319065,2.64067896190031,32.7232876712329
1365,-6.50452734373968,5.59871678935188,30.5808219178082
1366,-6.62874876229666,5.84032574848418,33.5068493150685
1367,-6.53848924143949,9.60879655977633,20.4547945205479
1368,-6.11721107954281,3.79261497504666,26.8931506849315
1369,-6.53341029028546,3.57853233908985,30.1041095890411
1370,-6.33190510181981,6.88437915319963,20.2630136986301
1371,-6.09350118303067,3.23603288008253,35.0904109589041
1372,-6.19195428678403,9.05814053019083,15.4082191780822
1373,-6.87287355101009,2.26292067991346,80.7397260273973
1374,-6.44635395821331,14.4249279491484,17.9753424657534
1375,-7.09056118116614,5.75249754218562,44.4054794520548
1376,-6.15542388835433,5.4427290514167,21.3178082191781
1377,-6.37601776144347,1.75026515498696,96.4109589041096
1378,-6.32114056015741,4.88839188133987,32.7616438356164
1379,-6.1561063869244,4.7537561591498,31.5616438356164
1380,-7.08900953269894,2.27974872929143,93.7616438356164
1381,-6.09817519278416,4.21124606283352,20.6657534246575
1382,-6.44175398998498,13.1120948132579,19.3780821917808
1383,-6.45151745348617,3.64773891074807,45.8821917808219
1384,-6.10051189454773,13.7128186418443,18.0602739726027
1385,-6.10912931518267,7.93216825568433,18.7616438356164
1386,-6.61841866569643,1.99470705959849,69.9890410958904
1387,-6.26766452574937,5.19685517669124,12.3095890410959
1388,-6.73539454214363,2.5116403894884,40.5452054794521
1389,-6.22788939271163,3.67100356678624,30.958904109589
1390,-6.30109011721715,6.02450039143332,23.572602739726
1391,-6.08356461603606,1.83764519178261,70.2493150684932
1392,-6.19011007404721,1.71407187382658,66.3808219178082
1393,-6.12334861375581,6.0185034133435,16.0219178082192
1394,-6.1405928693043,4.10304897411641,20.0794520547945
1395,-6.29006318633658,1.56728353155961,66.6904109589041
1396,-6.09347753456131,2.73081016500348,29.8493150684931
1397,-6.44982880595582,2.62667654132505,47.3123287671233
1398,-6.33389159001955,9.32025641644967,13.7150684931507
1399,-6.54240702910618,5.87833149027629,22.9013698630137
1400,-6.12474014867004,3.03692308080006,26.8054794520548
1401,-6.47685572332792,10.3051792752551,19.7342465753425
1402,-6.27972841174954,6.33991987599088,26.5068493150685
1403,-6.4518540317717,1.92900868963496,80.1917808219178
1404,-6.38399981388456,3.57625212776183,38.0767123287671
1405,-6.43117660377423,3.96547994238797,29.1479452054795
1406,-6.70758491793263,3.05060695094849,42.6767123287671
1407,-6.86859815753506,4.22266682678899,40.3123287671233
1408,-7.59202099647251,8.03264645519329,37.6520547945205
1409,-6.48652493875468,9.03930143455515,16.7123287671233
1410,-6.24044759545749,4.63651402272326,18.3972602739726
1411,-6.42031499880029,5.64979320236499,23.2246575342466
1412,-6.29536598485369,3.29788587628942,42.8794520547945
1413,-6.54227206814708,4.63436416332878,29.3945205479452
1414,-6.10837570884907,3.66766231571755,22.4493150684931
1415,-6.11850373918504,1.81358120785828,52.9397260273973
1416,-6.87631040563671,3.07236367207626,50.1041095890411
1417,-6.71876047014313,4.46195088396118,34.1123287671233
1418,-6.27476156945341,3.03965242324689,29.0164383561644
1419,-6.15041507809868,3.03407046871224,38.4712328767123
1420,-6.16739187069564,2.16998033581231,37.9068493150685
1421,-6.33534351390868,11.1283091431128,26.4383561643836
1422,-7.24825416156409,2.6072797175235,85.6904109589041
1423,-6.14501081473181,5.42911246832725,25.3479452054794
1424,-6.51269960664622,11.4605941705234,28.1917808219178
1425,-6.33016400580754,3.37209943464583,44.3260273972603
1426,-6.74351452317257,6.89612938916297,29.8575342465753
1427,-6.49946498920745,6.62597029475326,30.2109589041096
1428,-6.14697868336369,8.65804924052759,19.2246575342466
1429,-6.08554222480564,5.8265930889801,19.5068493150685
1430,-6.40948122500335,4.46311581750157,37.7835616438356
1431,-6.35248413305185,1.52737536915301,83.0328767123288
1432,-6.35531930279372,6.22264603227066,25.3342465753425
1433,-6.58439899164085,2.02207762360377,63.7452054794521
1434,-6.52442037159698,3.12685410265274,39.1452054794521
1435,-6.34086400454372,4.14703212150117,29.1616438356164
1436,-6.36849730643987,5.60041274938231,34.8794520547945
