,log(n),g(k-1),Time to cancer
123,10.7556314185938,3.30741153150889,35.2465753424658
124,10.8016405844787,8.79830746463652,24.3780821917808
125,10.3107408471415,9.73688331950892,23.9342465753425
126,10.2811557229386,8.49707481809041,26.8684931506849
127,10.4214207120156,3.47630495680552,45.3479452054795
128,9.76364740665898,5.81112210352459,41.8575342465753
129,10.7118169105906,1.63387764365887,93.7342465753425
130,10.7817502663889,3.69369933765776,30.3643835616438
131,9.76293574113779,3.54947411950839,44.7698630136986
132,10.5429090097487,2.6917264282695,57.1232876712329
133,10.3979527686104,1.91426473933753,97.9150684931507
134,10.7365611702108,9.60545566401013,26.9260273972603
135,10.7509585894589,2.22964080479537,62.7205479452055
136,10.6061933638302,2.68882485240321,34.8219178082192
137,10.7906421625905,7.00848696680234,38.2301369863014
138,10.4008052408216,3.76830176338347,34.1342465753425
139,10.6004321826592,7.2171059641372,29.3013698630137
140,10.587620289373,4.05001866803472,30.9150684931507
141,10.6192147146982,2.73466977953835,39.1178082191781
142,10.588436704901,8.48432430655804,25.4876712328767
143,10.7159468857415,3.75535069992539,33.1369863013699
144,10.8025891477187,6.84594343845733,26.7260273972603
145,10.6739979895816,2.16435862183306,87.7369863013699
146,10.6716042675042,2.04663918285462,81.9068493150685
147,9.62036709545147,8.78477135204447,40.2931506849315
148,10.5836304111554,5.36079253146178,44.7178082191781
149,10.4776680887838,3.09769041011239,49.3260273972603
150,10.6648294283159,4.51823008698924,36.2493150684931
151,10.7142144563178,7.39347290787532,22.1452054794521
152,9.56843192827544,4.33680361771443,39.9780821917808
153,10.7824690726651,4.5001439218051,26.9150684931507
154,10.4789526913979,6.47128239375967,30.9315068493151
155,10.7538602044508,4.81123532472875,37.5232876712329
156,10.7928172699498,2.62866622108848,53.4109589041096
157,10.4924424964002,5.90174478589225,31.6931506849315
158,10.1107157212465,2.44875017481224,66.4575342465754
159,8.94574720483747,2.22393067160025,82.6109589041096
160,10.8399211747579,4.57563170906996,23.2849315068493
161,10.8101239962188,3.27575996431106,39.8246575342466
162,10.5147913095857,3.95611052241461,37.6054794520548
163,10.2660457360353,7.77213207478381,39.7506849315069
164,10.1499431364468,2.17048909025721,84.1835616438356
165,10.3817603942243,4.1629725673004,46.1671232876712
166,10.8348128058762,2.68216583022078,57.1698630136986
167,10.2478065544762,3.0512120607076,44.1643835616438
168,10.8270969090095,6.92103050028237,19.2383561643836
169,10.5374983298771,3.20781352079434,50.9150684931507
170,10.830165699278,2.72334306042444,57.2630136986301
171,10.6859861644502,8.66778351669522,24.3397260273973
172,10.8167853977309,4.81743996619391,29.6438356164384
173,10.8093065046014,8.04329229546043,23.6493150684932
174,10.5531691009824,7.8347229702145,25.6
175,10.7132213169856,3.33791567215324,41.5643835616438
176,10.6641562510176,2.97481420176209,40.3972602739726
177,9.98066094868029,5.26410908726669,36.7972602739726
178,10.370037504211,5.23022675153436,35.7095890410959
179,10.6233463201904,9.1244823120382,24.5506849315068
180,10.7936024577057,3.29946062672926,45.013698630137
181,10.7083208980956,5.98885012744711,30.8547945205479
182,10.4184332218356,7.49082082880465,26.9452054794521
183,9.00243244153795,7.14584443022843,35.4438356164384
184,10.6693352676386,4.52066861489161,33.7561643835616
185,10.5572915827985,5.19702021836169,27.5013698630137
186,9.43553441352005,6.78387221573252,34.1342465753425
187,10.4391382618325,9.34923372899871,21.8383561643836
188,10.6452978765231,6.26758018524095,35.2602739726027
189,10.3609557705732,4.44752037289977,45.586301369863
190,10.8101384687362,2.07645855974567,78.786301369863
191,10.8383174424194,8.88138947687097,25.3369863013699
192,10.7304896703832,4.16917239984703,42.2328767123288
193,10.7778846414062,4.6521158308845,29.786301369863
194,10.7009628669318,5.15716666551701,33.0383561643836
195,10.8440828328108,7.20394594249325,26.0904109589041
196,10.7439920254608,5.90061218287721,28.3561643835616
197,10.5907837795541,8.31810487037313,33.0219178082192
198,10.5514221450438,8.69195751870009,10.2164383561644
199,10.7194308473792,9.46915370175361,26.5287671232877
200,10.2467882683633,8.26550569614522,30.3808219178082
201,10.7202306951569,5.21475218510093,35.6520547945205
202,10.7457427287762,4.11957002912348,37.2493150684931
203,10.776842623037,7.32438885229906,22.7178082191781
204,10.8537870886492,5.78639983109594,30.5095890410959
205,10.6981783329222,9.18281246545814,27.8219178082192
206,10.6071196895309,9.35113123811223,22.3506849315068
207,10.3293650784848,2.70754627183032,49.8027397260274
208,10.8516042402739,1.84020751688524,81.558904109589
209,10.7132103635301,8.55840341019917,25.7424657534247
210,10.6773147088397,5.17246074886934,34.7369863013699
211,10.4660958732471,4.39634526285767,30.5205479452055
212,10.6218921367089,5.47019426497063,27.0904109589041
213,10.6691904369746,4.52807029407945,29.6246575342466
214,10.3175370723501,7.54643185115977,21.7643835616438
215,10.2784067317527,8.06194701737764,16.0767123287671
216,10.6462783437529,7.97751004096948,26.0767123287671
217,10.7624344748315,4.47354385147212,37.6493150684932
218,10.5344211302995,6.87669389077465,25.372602739726
219,10.2475728021046,5.34946719642053,23.4164383561644
220,10.4128234983519,3.41051362652206,52.0465753424658
221,10.6979814733813,7.55762702462147,26.0986301369863
222,10.5105078611615,2.73435252602115,55.4657534246575
223,10.7986159938252,8.76191591796994,16.3616438356164
224,10.8339858970432,7.99996700809153,21.2438356164384
225,10.7692653240038,2.57626178001477,57.2767123287671
226,10.7537382071543,8.37370527422272,19.5698630136986
227,10.0704642112299,7.43417609377006,26.1123287671233
228,10.305554238118,8.65839990610789,26.5287671232877
229,10.7510872573833,9.23876861841073,30.9534246575342
230,10.7619320558702,8.38537863418428,28.6931506849315
231,10.7630154853854,7.66318721441522,29.9123287671233
232,10.1068826022104,5.06381990933674,41.3972602739726
233,9.80290534315764,6.24408660801491,33.4849315068493
234,10.691041823534,6.35083524267127,29.3205479452055
235,9.98863065095492,6.65843394598663,30.1534246575342
236,10.6312747753124,8.12405660314303,28.5671232876712
237,10.8549070220441,2.3274967733928,66.7013698630137
238,10.8114320788739,4.83806299635056,32.6904109589041
239,9.91880207930227,9.66880630306918,38.0684931506849
240,10.2212367336197,4.99637349954604,49.8164383561644
241,10.5892612328361,7.17964120106434,32.9561643835616
242,9.51395348396624,9.75282145532508,37.5972602739726
243,10.3113090361969,6.09208775103616,33.2082191780822
244,10.7628893828051,4.81037192832747,26.6
245,9.53687775613032,7.35645786815394,33.5808219178082
246,10.695056362547,9.98465778621146,24.9945205479452
247,9.68523029114447,6.03716336988619,28.8904109589041
248,9.52996335104621,9.80158250588827,35.0328767123288
249,10.3115097410828,4.08126335007811,45.4520547945206
250,10.7702917842915,8.29196218604737,32.1397260273973
251,10.6406398199763,9.75278121952359,21.386301369863
252,10.7481460738848,2.28912666590167,70.0027397260274
253,10.8504658928002,9.23141766248726,23.9178082191781
254,9.52348802909528,1.96375839525439,87.4328767123288
255,10.5878080210921,4.02351062597908,44.1397260273973
256,10.2616391843377,3.13267981841114,54.3698630136986
257,10.839350892765,5.39908409086436,37.9369863013699
258,10.2838792963106,9.17897536879453,31.7452054794521
259,10.5211099787546,5.55357961918254,24.9780821917808
260,9.16620602415488,6.81297473526522,28.0301369863014
261,10.5731335213307,2.37638490400526,62.9643835616438
262,10.1938550936689,2.28805915041696,74.6931506849315
263,10.4302831284656,3.7153957056968,38.8931506849315
264,10.1116471496459,7.58927357470457,20.0630136986301
265,10.5558539333704,5.52718443577986,30.4794520547945
266,9.98398243646258,7.57383084526891,25.0027397260274
267,10.670202309018,5.28707284740555,29.4821917808219
268,10.796972509962,4.76777259498159,36.6767123287671
269,10.6128874163557,8.43384776117923,20.5780821917808
270,10.4332783153778,4.6870617205935,34.4493150684931
271,10.3626979525186,4.2857886523248,35.6438356164384
272,10.2379917543748,9.12056005254469,32.4219178082192
273,10.5487406333741,2.71322995446269,48.041095890411
274,10.5168340610507,2.38774069772033,75.5013698630137
275,10.5115931383694,3.38587719767914,33
276,10.1935877806302,2.75824420273848,66.441095890411
277,10.7616612081216,3.56546729209229,44.0575342465754
278,9.98711341654166,2.5628364747358,71.1945205479452
279,10.3056016012318,6.68041102133457,35.9753424657534
280,10.454517438524,7.66085383711446,23.5369863013699
281,10.8080178471942,6.55920886922996,34.2904109589041
282,10.6286992647148,8.77825328668474,26.6602739726027
283,10.8007595255808,8.45389267342611,22.0986301369863
284,10.791722044382,9.18829745467739,24.8356164383562
285,10.4404796791388,6.98573337788322,35.6383561643836
286,10.2229723661182,2.75164195145929,53.4849315068493
287,10.5906477491997,9.19077863700456,24.3753424657534
288,10.7182254202785,6.95713150360359,16.1397260273973
289,10.675165484347,4.7595243647803,24.386301369863
290,10.6299634136242,2.64533193471813,55.7205479452055
291,10.7162219136116,1.92789062776197,95.7945205479452
292,9.37724745870007,8.84784550573677,29.2438356164384
293,10.336219716754,9.58051847266367,40.5260273972603
294,10.7032226433873,9.32611921842936,23.4904109589041
295,10.7711664864954,8.5557637877445,29.1205479452055
296,10.5993725256578,9.97384015850678,21.8
297,10.5047346036517,9.84498691719917,30.4794520547945
298,10.7567661679543,3.25375902141145,25.4
299,10.3297365104091,5.85267301018995,35.2657534246575
300,10.8405794583334,4.07620962598866,38.027397260274
301,10.8037360933254,2.50700368426054,49.2520547945206
302,10.5739607479337,4.98557836494367,35.3041095890411
303,10.6909736834263,4.96727814457559,30.5232876712329
304,10.5882108284796,2.23726661688844,76.1561643835617
305,10.5290356938136,5.82365257698234,29.1150684931507
306,10.6397236696304,8.2033035275921,32.7917808219178
307,10.5733178538862,2.43734576352681,64.3397260273973
308,9.51355069454197,2.79459566524388,59.5835616438356
309,10.0519236772122,4.10082997074557,40.9068493150685
310,10.1260639113405,4.45011551042298,45.4027397260274
311,10.8521632311506,1.96582627671851,78.0246575342466
312,10.5987092684283,6.48537501788,25.4191780821918
313,10.7107855582016,4.52996129383625,27.6821917808219
314,10.5162847355653,7.73091549109329,21.5178082191781
315,10.3630628616801,8.24623494524817,32.3232876712329
316,10.7254066632134,4.31446260823173,20.9369863013699
317,10.5525924625116,4.25802066393415,31.9068493150685
318,10.4273243773017,4.20194609005824,39.3972602739726
319,10.1233697173093,4.84214328052907,31.5917808219178
320,10.2828877964991,5.01764586828189,45.8958904109589
321,10.5886762763679,7.60589502395383,15.3123287671233
322,10.7709302540982,4.83567805538745,28.0876712328767
323,10.6895561382859,4.05579914323797,30.1561643835616
324,10.5734940207574,4.90281230794139,30.9287671232877
325,10.8536703568771,5.04890994759919,23.9753424657534
326,10.7640685638729,7.19147266568249,30.8547945205479
327,9.43319384479705,3.77550933844993,36.2684931506849
328,9.27932401037923,7.40445732674408,26.3616438356164
329,10.8529522763089,4.96901713460784,41.3068493150685
330,8.83195736899723,7.36765602929459,38.2657534246575
331,10.2459079527042,9.36611131387501,22.6493150684932
332,10.5815323248668,5.59355275820076,27.1260273972603
333,10.7459389388071,7.90625102625364,25.0904109589041
334,10.7437262627259,2.27957926617997,81.2931506849315
335,10.2585583725464,5.29732312737502,36.8109589041096
336,8.96876327644761,8.53575144134593,25.3753424657534
337,10.3616611344201,9.81192929984701,26.9616438356164
338,10.6829537246408,6.86983219651294,24.5287671232877
339,9.60067526783647,3.88154837595483,39.172602739726
340,9.62535296169746,4.77871581629795,36.5452054794521
341,9.14347867931789,4.05678624095898,50.2602739726027
342,10.8188548814951,5.34724208311655,35.8219178082192
343,10.5960949652687,8.85044683852876,27.7260273972603
344,8.65287330635685,5.04361184192076,39.758904109589
345,10.1349261942531,6.0213550573169,33.2164383561644
346,10.4986760415728,3.85291504105448,50.9369863013699
347,10.6036757121175,2.25163541013461,77.0356164383562
348,10.5389860720977,3.33803958120042,39.2767123287671
349,10.5914793227559,8.473886536128,32.041095890411
350,10.3693013431585,4.45322452011685,39.9068493150685
351,10.6009686053675,2.09091237354786,69.1479452054795
352,10.4457379594335,3.58202776189739,46.6219178082192
353,9.57005212603426,7.98834896517027,27.5205479452055
354,10.3074373368488,5.08410728007546,35.4602739726027
355,10.2995495078487,3.72758127416676,51.5068493150685
356,10.7252870488524,8.3152008625045,16.9287671232877
357,10.6317296129504,7.7883889178458,27.7534246575342
358,10.7496327834396,7.13969283952812,28.9753424657534
359,10.8408976130413,9.49587068509985,27.9178082191781
360,10.7484351493719,2.1635693938268,71.9123287671233
361,9.73135838507999,3.4064973406537,56.2849315068493
362,9.73577348066345,4.21055113628189,47.1287671232877
363,10.1927461998593,3.90105872400955,47.027397260274
364,10.4723798804613,3.89469703123838,35.8849315068493
365,10.7178540125214,7.37461653227932,31.1917808219178
366,9.83787138434163,4.26284358297951,40.6438356164384
367,10.656995541765,4.6435894026863,31.1698630136986
368,10.5950447387964,6.46593210503841,24.3753424657534
369,9.88927994092796,9.73856286566938,17.3780821917808
370,10.5549474503309,6.9037412722005,36.0246575342466
371,10.2669308991203,4.66605043651989,28.2465753424657
372,10.4658521775283,4.53959259522437,30.5753424657534
373,10.6343577583378,3.85264677444198,44.813698630137
374,10.5451951269224,2.44091099689227,59.3232876712329
375,10.823558754147,5.48972469212574,33.2383561643836
376,10.5952055453001,3.23825641800727,47.9780821917808
377,10.7056735428565,8.38721740333794,22.8027397260274
378,10.4290658528688,8.47596406215167,23.9534246575342
379,10.4180750529561,2.09219745540505,89.9452054794521
380,10.6150022754638,2.98162723119386,33.4849315068493
381,10.6518316281728,6.01177740897612,34.0109589041096
382,9.42221726071081,8.13222867909474,31.3643835616438
383,10.7761279238312,9.44176468365895,28.7041095890411
384,10.6011753454872,5.79702625924924,23.1150684931507
385,10.6276777855314,6.45673016543757,29.5835616438356
386,10.6695904932873,4.27516566043629,30.372602739726
387,10.8091841852298,6.83164422371264,24.2109589041096
388,9.79400219052286,5.80982640670835,39.3452054794521
389,10.5519898915205,4.61244937913624,24.413698630137
390,10.4503657155025,8.56373324992412,27.1616438356164
391,10.562716211864,3.5689809952512,47.9013698630137
392,10.85402018997,2.37514243559681,59.5753424657534
393,10.8497522109432,8.60463427369517,12.9698630136986
394,10.6119824779518,2.49461704000137,66.1205479452055
395,10.6215864285449,2.45453619576248,57.1315068493151
396,10.5771622154325,9.63292770749435,25.641095890411
397,10.7391064583979,8.11256531683156,22.2301369863014
398,10.8559545183263,6.60662802632282,26.958904109589
399,10.239044443409,5.24171234469401,36.2054794520548
400,10.0014730226992,9.43374062609106,23.1068493150685
401,10.6722685527514,6.30559129837868,32.427397260274
402,10.6185932109068,9.38571995626675,24.3917808219178
403,10.584495308242,2.43879080977212,56.5890410958904
404,9.22663372833786,2.07833655212387,58.2958904109589
405,9.93604328135809,4.53485374756861,47.4054794520548
406,10.5148757806023,9.14016704219946,23.7068493150685
407,10.470052548856,9.85591986366148,25.6356164383562
408,10.8419107595832,5.10962247000105,25.0301369863014
409,10.0838465296103,3.60249829110276,24.7287671232877
410,10.8461673591363,5.54241393307184,27.9945205479452
411,10.7694142761109,7.73492477009582,24.8794520547945
412,10.5652395479902,4.2789426322772,38.7397260273973
413,9.83581742115852,5.10134402634818,39.1150684931507
414,10.457292769261,7.32268638967281,21.9890410958904
415,10.7895386239109,5.0565185242728,36.2356164383562
416,10.6280943171226,9.51311505516629,22.9945205479452
417,10.8546048766581,3.61603781117231,41.841095890411
418,10.153451724827,8.99788492960422,32.8493150684931
419,10.3207215715866,2.13822671005109,83.7287671232877
420,10.2567780130582,5.89604572071202,23.7780821917808
421,10.6762423089764,8.0534787342039,29.6794520547945
422,10.7498057461489,4.10074665827024,31.6547945205479
423,10.6666646414389,1.76812154724413,75.4493150684931
424,10.6170081578923,2.35371858461889,64.9616438356164
425,9.81782349808176,8.22586679019479,36.1890410958904
426,10.567571201721,6.11387658265982,33.2383561643836
427,10.68604947785,1.89731945519831,94.1342465753425
428,10.0179494473517,2.06157731833206,78.213698630137
429,10.1977340828218,5.13602119976405,35.413698630137
430,10.438066249475,4.9722521678325,27.5643835616438
431,10.3853361644627,6.13342171149193,32.0301369863014
432,10.7450388607306,4.37180084587619,45.1698630136986
433,10.6451184273197,6.36903440164616,29.4
434,10.7204894964437,4.62886058428593,26.9890410958904
435,10.6520927248171,5.73116467994361,34.6821917808219
436,10.5064058139151,6.17942331182569,30.2082191780822
437,10.7326901820951,8.52951340183972,24.5561643835616
438,10.2759654176767,1.92763413572487,95.9698630136986
439,10.3038354822402,4.57203812826808,44
440,10.8289715631614,4.7021807320618,27.0712328767123
441,10.7018916744227,6.07309343136979,35.1369863013699
442,10.3719466677519,8.00745302592612,24.9424657534247
443,9.70937638794798,8.24763208194594,30.3917808219178
444,10.3648215412978,6.57663613933771,37.2438356164384
445,10.4131712515445,8.85635119931843,21.841095890411
446,9.94843722890705,3.84329481064791,44.6931506849315
447,10.5502781397893,8.91764461541001,23.6904109589041
448,9.4692812522505,5.16498393663303,34.3013698630137
449,9.40198588656286,8.7273450945868,34.1342465753425
450,9.82675088891387,7.3568721847845,28.9671232876712
451,10.6490830279102,9.16153142429773,20.2657534246575
452,10.7484270314971,5.89821095577681,22.9068493150685
453,10.4207188739038,6.33531261516702,33.813698630137
454,9.75260390056505,6.783158976387,37.4602739726027
455,10.7166465164406,5.2733411605351,27.7150684931507
456,10.2723250768927,5.19794775132165,33.5808219178082
457,10.0046730613948,4.52025373345109,26.2821917808219
458,9.93587194918152,8.5261997247482,29.7780821917808
459,10.5484252852043,6.43447657184553,26.0712328767123
460,10.8248214145324,7.51153688062089,19.7397260273973
461,8.56293592603526,2.8678403859472,77.6301369863014
462,9.1293956581894,9.93628597909089,36.413698630137
463,10.7333562163955,6.2690693378753,30.0493150684931
464,9.95048611653072,4.30825573189759,32.7342465753425
465,10.8458771527398,8.0833004437645,27.2301369863014
466,10.376740898531,7.14665255166517,22.1205479452055
467,9.28660289644435,7.72093136591075,36.2931506849315
468,9.88543413389773,2.52875431052314,58.5616438356164
469,10.3594129480626,3.39581056454888,36.4575342465753
470,10.7968057228499,3.86355202609964,42.0219178082192
471,10.8405731216742,2.70685153896444,49.9041095890411
472,10.819004215489,3.13873181013831,49.3917808219178
473,10.8184819951666,7.5919121552933,24.1917808219178
474,10.6375719889747,9.71698293803897,22.813698630137
475,10.8274040763592,9.80407064333703,22.4986301369863
476,10.3667751877295,2.23575193225949,81.7643835616438
477,10.7026804214961,3.92275060651071,48.5232876712329
478,10.704788089145,6.72497976482581,20.1479452054795
479,9.54475003088815,4.0565380256218,36.9013698630137
480,10.4946638244407,2.45576433545065,70.1095890410959
481,10.5978307177396,7.20079166990399,22.1890410958904
482,10.4813794423861,4.63231992057375,28.5561643835616
483,10.6862955748493,4.49429254407308,28.5917808219178
484,10.8445874257833,2.58799398567178,43.1260273972603
485,10.824172419898,5.81875528230818,28.3808219178082
486,10.840935013086,6.80900781259318,20.5424657534247
487,10.2524720574014,2.55205509467828,64.4575342465754
488,10.253806792002,2.53799276652236,56.0876712328767
489,10.4818635613337,6.50212820920088,30.1287671232877
490,10.420829060806,7.68642037331011,24.1945205479452
491,8.79782197062523,3.88388124056092,42.2246575342466
492,10.4936718011368,3.83385064446567,35.4657534246575
493,9.34922776924542,8.27137238553893,30.8301369863014
494,10.59418441398,6.61983843021522,20.7452054794521
495,10.4285319673279,1.90116888312119,86.2602739726028
496,10.67628224643,6.81313859597029,23.7123287671233
497,10.7807024526545,5.29248661367227,42.6219178082192
498,10.126081321253,5.40443616805556,37.172602739726
499,10.405526749903,1.76900824935799,87.2657534246575
500,10.6301692595479,6.22273296146567,24.4712328767123
501,10.4984114225303,8.90893028882736,25.1753424657534
502,10.7006762076932,2.37222477971603,66.2191780821918
503,10.484749532961,5.54613656259743,24.0328767123288
504,10.6457263937495,9.18413792607409,20.9753424657534
505,10.7891137535912,3.51769329466515,43.7534246575343
506,10.6176051371029,2.335368144175,52.241095890411
507,10.3659409805638,8.94928911887621,31.3342465753425
508,10.8173167498678,9.17374310741355,29.4493150684931
509,10.7690623994624,9.08845408141793,25.6082191780822
510,10.559094900284,5.65188049867162,36.6301369863014
511,10.4170546075559,6.08414266153604,25.227397260274
512,10.5195287660265,4.99127717834741,33.6958904109589
513,10.224483867237,7.2539413635734,32.5835616438356
514,10.5502076487993,5.43174056645082,26.1232876712329
515,10.6428214666024,3.05904193552787,36.7013698630137
516,10.6903031009031,3.71795692329459,41.8465753424658
517,9.93305281726409,2.23372839784671,68.9315068493151
518,10.7603851306588,7.23622189114481,22.5123287671233
519,9.9423067505556,6.31805930148676,21.5835616438356
520,10.775877264271,4.76027923352265,31.5780821917808
521,10.4262309925159,6.74755091410701,24.3917808219178
522,10.4707401638138,8.70244120716975,28.4082191780822
523,10.7725518052388,5.90249228974686,32.8328767123288
524,10.5671346336669,5.82765978603818,31.2767123287671
525,10.3250352247931,2.71186234226251,47.1342465753425
526,10.0596362484495,7.42994793965064,17.0958904109589
527,10.5291899200061,7.151934241056,26.772602739726
528,10.6887264584817,7.86100373662981,28.9917808219178
529,10.484690676095,6.71042915874355,17.7780821917808
530,10.6109750782864,6.33298794331647,24.7698630136986
531,10.8328053461929,3.45131116881883,40.5945205479452
532,10.5738482335008,6.10624138905081,35.4958904109589
533,10.3307085840061,7.05540132465827,26.4438356164384
534,10.1675241122808,2.98217851805941,47.9424657534247
535,10.3768321911262,2.27303776173516,85.241095890411
536,10.8018582456387,8.47829662392952,22.7917808219178
537,10.7188166770896,4.67521307349042,25.5342465753425
538,10.7646849169786,3.30325475068229,44.5315068493151
539,10.4611331469885,2.7838136415206,47.4657534246575
540,10.6854917174025,5.28758233486645,25.5835616438356
541,10.7583909100382,8.19474613721005,23.9041095890411
